date,scandal,buy,sell,decline,positivity,subjectivity
2015-12-02,0,0,0,0,0.0,0.0
2015-12-16,0,0,0,0,0.214285714286,0.571428571429
2016-02-11,0,0,0,0,0.0,0.0
2016-05-05,0,0,0,0,0.0,0.0
2016-06-07,0,0,0,0,0.0,0.5
2016-07-01,0,0,0,0,0.0,0.0
2016-07-21,0,0,0,0,0.25,0.5
2016-07-26,0,0,0,0,0.0,0.0
2016-07-27,0,0,0,0,0.0,0.0
2016-09-08,0,0,0,0,0.0,0.0
2016-10-20,0,0,0,0,0.0,0.0
2016-12-09,0,0,0,0,0.0,0.0
2016-12-29,0,0,0,0,0.0,0.0
2017-01-26,0,0,0,0,0.6,0.95
2017-02-10,0,0,0,0,0.0,0.0
2017-03-21,0,0,0,0,0.0,0.75
2017-05-31,0,0,0,0,0.0,0.0
2017-07-25,0,0,0,0,0.0,0.0
2017-08-15,0,0,0,0,0.0,0.0
2017-09-07,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.0,0.05
2017-10-03,0,0,0,0,0.0,0.0
2017-10-04,0,0,0,0,1.2,1.96666666667
2017-10-05,0,0,0,0,0.0,0.0
2017-10-06,0,0,0,0,0.0,0.0
2017-10-08,0,0,0,0,0.0,0.0
2017-10-09,0,1,0,0,0.136363636364,1.85454545455
2017-10-10,0,0,0,0,0.0,1.4
2017-10-11,0,0,0,0,1.11666666667,1.95
2017-10-12,0,0,0,0,0.4,0.9
2017-10-13,0,1,1,0,0.528571428571,1.29285714286
2017-10-14,0,0,1,0,0.0,0.0
2017-10-15,0,0,0,1,0.5,1.4
2017-10-16,0,0,1,0,-0.075,3.755
