date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-29,0,0,0,0,-0.15,0.25
2015-12-10,0,0,0,0,0.0,0.0
2016-01-26,0,0,0,0,-0.025,0.416666666667
2016-04-04,0,0,0,0,-0.15,0.25
2016-07-19,0,0,0,0,0.0,0.0
2016-07-26,0,0,0,0,0.0,1.0
2016-09-13,0,0,0,0,0.0,1.0
2016-10-18,0,0,0,0,0.0,0.0
2016-11-15,0,0,0,0,0.0,0.0
2016-12-08,0,0,0,0,0.136363636364,0.454545454545
2016-12-29,0,0,0,0,0.0,0.0
2017-01-18,0,0,0,0,0.0,0.4
2017-01-24,0,0,0,0,0.0,0.0
2017-02-08,0,0,0,0,0.0,0.0
2017-04-18,0,0,0,0,0.0,0.0
2017-06-01,0,0,0,0,-0.05,0.425
2017-07-18,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,-0.5,1.1
2017-10-03,0,0,0,0,0.0,0.0
2017-10-04,0,0,0,0,0.0,0.0
2017-10-05,0,2,0,0,1.075,3.55
2017-10-06,0,0,0,0,0.0,0.0
2017-10-08,0,0,0,0,0.4,0.7
2017-10-09,0,0,0,0,0.05,1.31666666667
2017-10-10,0,0,0,0,-0.55,2.75
2017-10-11,0,0,0,1,-0.327777777778,1.49444444444
2017-10-12,0,1,0,0,0.5,1.9
2017-10-13,0,0,0,0,0.0,0.5
2017-10-14,0,0,0,0,-0.075,0.5
2017-10-15,0,0,0,0,0.0,0.0
2017-10-16,0,0,0,0,0.16,2.14
