date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-27,0,0,0,0,0.0,0.0
2015-12-03,0,0,0,0,0.0,0.0
2015-12-16,0,0,0,0,0.0,0.0
2016-01-14,0,0,0,0,0.0,0.0769230769231
2016-03-02,0,0,0,0,0.0,0.0
2016-03-10,0,0,0,0,0.0,0.0769230769231
2016-03-29,0,0,0,0,0.0,0.0
2016-05-17,0,0,0,0,-0.125,0.375
2016-05-18,0,0,0,0,0.0,0.0
2016-06-02,0,0,0,0,0.0,0.0
2016-06-08,0,0,0,0,0.0,0.0
2016-07-20,0,0,0,0,0.0,0.0
2016-08-17,0,0,0,0,0.0,0.0
2016-08-19,0,0,0,0,0.0,0.0
2016-08-30,0,0,0,0,0.0,0.0
2016-09-21,0,0,0,0,0.0,0.0
2016-10-05,0,0,0,0,0.0,0.0
2016-10-20,0,0,0,0,0.0,0.0
2016-11-16,0,0,0,0,0.0,0.0
2016-11-23,0,0,0,0,0.0,0.0
2016-12-06,0,0,0,0,-0.125,0.375
2017-01-18,0,0,0,0,0.0,0.0
2017-01-19,0,0,0,0,0.0,0.0
2017-02-13,0,0,0,0,-0.125,0.375
2017-02-28,0,0,0,0,0.0,0.0
2017-03-01,0,0,0,0,0.0,0.0
2017-03-08,0,0,0,0,0.0,0.0
2017-03-09,0,0,0,0,0.0,0.0
2017-03-20,0,0,0,0,0.3,0.5
2017-03-29,0,0,0,0,-0.125,0.375
2017-04-03,0,0,0,0,0.0,0.0
2017-04-13,0,0,0,0,0.0,0.0
2017-05-23,0,0,0,0,0.05,0.5
2017-06-14,0,0,0,0,0.0,0.0
2017-07-13,0,0,0,0,0.0,0.0
2017-08-14,0,0,0,0,0.5,1.0
2017-08-16,0,0,0,0,0.0,0.0
2017-08-23,0,0,0,0,0.0,0.0
2017-09-11,0,0,0,0,-0.1,0.1
2017-09-13,0,0,0,0,-0.125,0.375
2017-09-14,0,0,0,0,0.25,0.5
2017-09-21,0,0,0,0,0.0,0.0769230769231
2017-09-25,0,0,0,0,0.0,0.0
2017-10-02,0,0,0,0,0.6,1.0
2017-10-03,0,0,0,0,0.0,0.0
2017-10-04,0,0,0,0,0.136363636364,0.5
2017-10-06,0,0,0,0,0.0,0.0
2017-10-09,0,1,0,0,0.5,0.5
2017-10-10,0,0,0,0,0.0,0.1
2017-10-11,0,0,0,0,0.0,0.0
2017-10-12,0,0,0,0,0.25,0.85
2017-10-13,0,0,0,0,0.0,0.9
2017-10-16,0,3,0,0,2.73683982684,7.30525974026
