date,scandal,buy,sell,decline,positivity,subjectivity
2015-11-17,0,0,0,0,0.0,0.0
2015-12-18,0,0,0,0,0.0,0.0
2016-05-18,0,0,0,0,0.0,0.0
2016-05-24,0,0,0,0,0.0,0.0
2016-06-27,0,0,0,0,0.0,0.0
2016-08-17,0,0,0,0,0.0,0.0
2016-10-18,0,0,0,0,0.0,0.0
2016-11-07,0,0,0,0,0.0,0.0
2016-11-30,0,0,0,0,0.0,0.0
2016-12-06,0,0,0,0,0.0,0.0
2017-01-10,0,0,0,0,0.0,0.0
2017-02-15,0,0,0,0,0.0,0.0
2017-02-23,0,0,0,0,0.0,0.0
2017-03-16,0,0,0,0,0.0,0.0
2017-03-20,0,0,0,0,0.0,0.0
2017-05-26,0,0,0,0,0.0,0.0
2017-06-16,0,0,0,0,0.0,0.0
2017-08-16,0,0,0,0,0.0,0.0
2017-09-09,0,0,0,0,0.0,0.0
2017-09-12,0,0,0,0,0.0,0.0
2017-09-14,0,0,0,0,0.0,0.0
2017-09-18,0,0,0,0,0.0,0.0
2017-10-03,0,1,0,0,-0.2,0.3
2017-10-04,0,0,0,0,0.16,0.54
2017-10-05,0,0,0,0,0.25,0.333333333333
2017-10-06,0,0,0,0,0.0,0.3
2017-10-08,0,0,0,0,0.0,0.0
2017-10-09,0,1,0,0,1.11,2.64
2017-10-10,0,2,0,0,1.0,0.4
2017-10-11,0,0,0,0,0.0,0.8
2017-10-12,0,1,0,0,0.7,0.65
2017-10-13,0,0,0,0,0.949134199134,3.98501082251
2017-10-14,0,0,0,0,-0.4,0.7
2017-10-15,0,0,0,0,-0.3,0.5
2017-10-16,0,0,2,0,0.776601731602,6.3024025974
