date,scandal,buy,sell,decline,positivity,subjectivity
2015-10-28,0,0,0,0,0.0,0.0
2015-11-10,0,0,0,0,0.0,0.0
2015-12-23,0,0,0,0,0.25,0.25
2016-05-09,0,0,0,0,-0.0625,0.1875
2016-05-17,0,0,0,0,0.0,0.0
2016-05-19,0,0,0,0,-0.0714285714286,0.119047619048
2016-06-09,0,0,0,0,0.0,0.0384615384615
2016-07-08,0,0,0,0,0.0,0.0
2016-07-19,0,0,0,0,0.0,0.0
2016-08-31,0,0,0,0,0.0,0.0
2016-09-14,0,0,0,0,0.0,0.0
2016-10-18,0,0,0,0,0.0,0.0
2016-10-24,0,0,0,0,0.1,0.4
2016-10-25,0,0,0,0,0.0,0.0
2016-12-07,0,0,0,0,0.0,0.0769230769231
2017-01-30,0,0,0,0,0.0,0.0
2017-02-02,0,0,0,0,0.0,0.0
2017-02-14,0,0,0,0,0.0,0.5
2017-02-22,0,0,0,0,0.0,0.0
2017-03-09,0,0,0,0,0.0,0.0
2017-03-22,0,0,0,0,0.0,0.0
2017-03-23,0,0,0,0,0.0,0.375
2017-03-28,0,0,0,0,0.25,0.5
2017-03-31,0,0,0,0,0.0,0.0
2017-05-25,0,0,0,0,0.5,1.0
2017-07-20,0,0,0,0,0.0,0.0
2017-07-25,0,0,0,0,0.0,0.0
2017-08-16,0,0,0,0,0.0,0.0
2017-08-29,0,0,0,0,0.0,0.0
2017-09-13,0,0,0,0,0.1,0.438461538462
2017-09-28,0,0,0,0,0.0,0.0
2017-10-02,0,1,1,0,0.172222222222,0.733333333333
2017-10-03,0,0,0,0,0.0,0.1
2017-10-05,0,0,0,0,0.0,0.1
2017-10-06,0,1,1,0,0.25,0.458333333333
2017-10-09,0,1,0,0,0.0,0.0
2017-10-10,0,0,0,0,0.0,0.45
2017-10-11,0,0,0,0,0.166666666667,0.35
2017-10-12,0,1,1,0,2.24318181818,3.52727272727
2017-10-13,0,0,1,0,0.3,0.4
2017-10-14,0,0,0,0,0.0,0.0
2017-10-15,0,0,0,0,0.114814814815,0.396296296296
2017-10-16,0,2,1,0,0.0869047619048,4.03452380952
